Raion_Name,LPA_Name,Cuatm,Population (2024 Census),Percentage change 2024-2014,Pop_2024,In-Scope,In Cluster,Cluster Source,Auto_Status,Manual_Status,Manual_Source,Final_Status,Final_Source
Briceni,Şirăuţi,1442,1. < 1500,-44.96%,"1,217",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/cu-privire-la-initierea-amalgamarii-voluntare-a-unitatilor-administrativ-teritoriale-a-satului-sirau/17049,3. Draft Consultation,https://particip.gov.md/ro/document/stages/cu-privire-la-initierea-amalgamarii-voluntare-a-unitatilor-administrativ-teritoriale-a-satului-sirau/17049
Briceni,Slobozia-Şirăuţi,1443,1. < 1500,-30.54%,689,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C5%A3ilor-administrativ-teritoriale-ora%C8%99ul-lipcani-satul-hlina-satul-%C8%98ir%C4%83u%C8%9Bi-satul-slobozia-%C8%98ir%C4%83u%C8%9Bi-satul-pererita-satul-drepc%C4%83u%C8%9Bisatul-criva-%C8%99i-satul-belaevin%C8%9Bi-2305876.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C5%A3ilor-administrativ-teritoriale-ora%C8%99ul-lipcani-satul-hlina-satul-%C8%98ir%C4%83u%C8%9Bi-satul-slobozia-%C8%98ir%C4%83u%C8%9Bi-satul-pererita-satul-drepc%C4%83u%C8%9Bisatul-criva-%C8%99i-satul-belaevin%C8%9Bi-2305876.html
Briceni,Tabani,1444,2. 1.5K - 3K,-35.07%,"1,807",TRUE,Briceni-04,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Briceni-04.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-solicitarea-transferului-pentru-susținerea-procesului-de-amalgamare-voluntară-2303834.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Briceni-04.txt
Briceni,Tețcani,1445,2. 1.5K - 3K,-35.91%,"1,701",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Briceni,Trebisăuți,1446,1. < 1500,-34.03%,"1,299",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-privind-amalgamarea-voluntara-a-uat-satul-trebisauti-cu-uat-comuna-colicauti-u/17094,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-privind-amalgamarea-voluntara-a-uat-satul-trebisauti-cu-uat-comuna-colicauti-u/17094
Cahul,Alexanderfeld,9414,1. < 1500,-38.17%,831,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/cu-privire-la-amalgamarea-voluntara-a-comlebedenco-com-gavanoasa-salexanderfeld-si-siujnoe-r/17877,3. Draft Consultation,https://particip.gov.md/ro/document/stages/cu-privire-la-amalgamarea-voluntara-a-comlebedenco-com-gavanoasa-salexanderfeld-si-siujnoe-r/17877
Cahul,Alexandru Ioan Cuza,9410,2. 1.5K - 3K,-29.96%,"1,714",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Cahul,Andrușul de Jos,1710,1. < 1500,-36.04%,"1,457",TRUE,Cahul-05,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-05.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-a-s-ro%C8%99u-s-andru%C8%99ul-de-jos-%C8%99i-andru%C8%99ul-de-sus-r-nul-cahul-2306872.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-05.txt
Cahul,Andrușul de Sus,1711,1. < 1500,-24.84%,"1,071",TRUE,Cahul-05,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-05.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităților-administrative-teritoriale-a-sat-roșu-sat-andrușul-de-jos-și-sat-andrușul-de-sus-r-nul-cahul-2303857.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-05.txt
Cahul,Badicul Moldovenesc,1712,1. < 1500,-37.57%,776,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-cu-privire-la-amalgamarea-voluntara-a-unitatilor-administrativ-teritoriale-comuna-larga-n/17589,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-cu-privire-la-amalgamarea-voluntara-a-unitatilor-administrativ-teritoriale-comuna-larga-n/17589
Cahul,Baurci-Moldoveni,1713,1. < 1500,-37.38%,"1,285",TRUE,Cahul-06,https://radiochisinau.md/amalgamare-voluntara-la-cahul-trei-localitati-se-unesc-intro-singura-primarie-cu-un-stimulent-de-16-milioane-de-lei-din-partea-guvernului---226237.html,5. Adopted,5. Adopted,,5. Adopted,https://radiochisinau.md/amalgamare-voluntara-la-cahul-trei-localitati-se-unesc-intro-singura-primarie-cu-un-stimulent-de-16-milioane-de-lei-din-partea-guvernului---226237.html
Cahul,Borceag,8718,1. < 1500,-22.58%,"1,001",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-revizuirea-deciziei-nr-0114-din-18022026-cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2292329.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-revizuirea-deciziei-nr-0114-din-18022026-cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2292329.html
Cahul,Brînza,9411,1. < 1500,-34.30%,"1,398",TRUE,Cahul-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-02.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-s-v%C4%83leni-%C8%99i-s-br%C3%AEnza-r-nul-cahul-2305771.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-02.txt
Cahul,Bucuria,1714,1. < 1500,-36.06%,383,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-s-baurci-moldoveni-com-z%C3%AErne%C8%99ti-com-cucoara-r-nul-cahul-2284987.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-s-baurci-moldoveni-com-z%C3%AErne%C8%99ti-com-cucoara-r-nul-cahul-2284987.html
Cahul,Burlăceni,9412,1. < 1500,-27.25%,"1,228",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Cahul,Burlacu,1716,1. < 1500,-34.71%,"1,172",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2268836.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2268836.html
Cahul,Cahul,1701,5. > 10K,-25.97%,"22,223",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Cahul,Chioselia Mare,1718,1. < 1500,-28.06%,"1,074",TRUE,Cahul-04,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-04.txt,5. Adopted,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2167834.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-04.txt
Cahul,Cîşliţa-Prut,9415,1. < 1500,-26.45%,812,TRUE,Cahul-01,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-01.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-01.txt
Cahul,Colibași,9416,3. 3K - 5K,-43.23%,"3,053",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-consultarea-proiectului-de-decizie-cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-scolibași-și-svadul-lui-isac-2274468.html,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-consultarea-proiectului-de-decizie-cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-scolibași-și-svadul-lui-isac-2274468.html
Cahul,Crihana Veche,1720,3. 3K - 5K,-28.34%,"3,654",TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-s-crihana-veche-r-l-cahul-%C8%99i-com-pelinei-r-l-cahul-2307488.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-s-crihana-veche-r-l-cahul-%C8%99i-com-pelinei-r-l-cahul-2307488.html
Cahul,Cucoara,1721,1. < 1500,-36.19%,"1,086",TRUE,Cahul-06,https://radiochisinau.md/amalgamare-voluntara-la-cahul-trei-localitati-se-unesc-intro-singura-primarie-cu-un-stimulent-de-16-milioane-de-lei-din-partea-guvernului---226237.html,5. Adopted,,,5. Adopted,https://radiochisinau.md/amalgamare-voluntara-la-cahul-trei-localitati-se-unesc-intro-singura-primarie-cu-un-stimulent-de-16-milioane-de-lei-din-partea-guvernului---226237.html
Cahul,Doina,2130,1. < 1500,-29.52%,"1,072",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectulcu-privire-la-amalgamarea-voluntara-a-unitatilor-administrativ-teritoriale-larga-noua/17593,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectulcu-privire-la-amalgamarea-voluntara-a-unitatilor-administrativ-teritoriale-larga-noua/17593
Cahul,Găvănoasa,9417,2. 1.5K - 3K,-27.57%,"1,529",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectului-de-decizie-cu-privire-la-amalgamarea-voluntara-a-comlebedenco-com-gavanoasa-salexan/17876,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectului-de-decizie-cu-privire-la-amalgamarea-voluntara-a-comlebedenco-com-gavanoasa-salexan/17876
Cahul,Giurgiulești,9420,2. 1.5K - 3K,-32.45%,"1,936",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Cahul,Huluboaia,1724,1. < 1500,-18.77%,645,TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Cahul,Iujnoe,9421,1. < 1500,-40.31%,422,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/cu-privire-la-amalgamarea-voluntara-a-comlebedenco-com-gavanoasa-salexanderfeld-si-siujnoe-r/17875,3. Draft Consultation,https://particip.gov.md/ro/document/stages/cu-privire-la-amalgamarea-voluntara-a-comlebedenco-com-gavanoasa-salexanderfeld-si-siujnoe-r/17875
Cahul,Larga Nouă,1725,1. < 1500,-35.14%,958,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-comuna-larga-noua-comuna-doina-satul-badicul-moldovensc-r-nul-cahul-si-comuna-c%C3%AE%C5%9Fla-raionul-cantemir-2306528.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-comuna-larga-noua-comuna-doina-satul-badicul-moldovensc-r-nul-cahul-si-comuna-c%C3%AE%C5%9Fla-raionul-cantemir-2306528.html
Cahul,Lebedenco,1727,2. 1.5K - 3K,-23.72%,"1,656",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/cu-privire-la-amalgamarea-voluntara-a-comlebedenco-com-gavanoasa-salexanderfeld-si-siujnoe-r/17873,3. Draft Consultation,https://particip.gov.md/ro/document/stages/cu-privire-la-amalgamarea-voluntara-a-comlebedenco-com-gavanoasa-salexanderfeld-si-siujnoe-r/17873
Cahul,Lopăţica,1730,1. < 1500,-30.89%,396,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2270253.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2270253.html
Cahul,Lucești,1731,1. < 1500,-15.67%,425,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-a-unitățiloradministrativ-teritoriale-2277138.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-a-unitățiloradministrativ-teritoriale-2277138.html
Cahul,Manta,1732,2. 1.5K - 3K,-34.27%,"2,524",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Cahul,Moscovei,1734,2. 1.5K - 3K,-26.35%,"2,038",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-a-unităților-administrativ-teritoriale-2268883.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-a-unităților-administrativ-teritoriale-2268883.html
Cahul,Pelinei,1736,1. < 1500,-34.26%,"1,435",TRUE,Cahul-04,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-04.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C5%A3ilor-administrative-teritoriale-crihana-veche-r-l-cahul-%C5%9Fi-pelinei-r-l-cahul-2307029.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-04.txt
Cahul,Roșu,1738,2. 1.5K - 3K,-26.98%,"2,287",TRUE,Cahul-05,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-05.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-a-s-roșu-s-andrușul-de-jos-și-andrușul-de-sus-r-nul-cahul-2303319.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-05.txt
Cahul,Slobozia Mare,9422,3. 3K - 5K,-36.93%,"3,580",TRUE,Cahul-01,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-01.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-01.txt
Cahul,Taraclia de Salcie,1739,1. < 1500,-36.57%,966,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2267762.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2267762.html
Cahul,Tartaul de Salcie,1740,1. < 1500,-33.51%,633,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2267762.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2267762.html
Cahul,Tătărești,1741,1. < 1500,-33.53%,"1,118",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Cahul,Vadul lui Isac,9423,1. < 1500,-43.34%,"1,437",TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-s-vadul-lui-isac-%C8%99i-scoliba%C8%99i-2309181.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-s-vadul-lui-isac-%C8%99i-scoliba%C8%99i-2309181.html
Cahul,Văleni,9424,2. 1.5K - 3K,-35.23%,"1,956",TRUE,Cahul-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-02.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-sv%C4%83leni-%C8%99i-sbr%C3%AEnza-2304162.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Cahul-02.txt
Cahul,Zîrnești,1742,2. 1.5K - 3K,-29.91%,"1,544",TRUE,Cahul-06,https://radiochisinau.md/amalgamare-voluntara-la-cahul-trei-localitati-se-unesc-intro-singura-primarie-cu-un-stimulent-de-16-milioane-de-lei-din-partea-guvernului---226237.html,5. Adopted,5. Adopted,,5. Adopted,https://radiochisinau.md/amalgamare-voluntara-la-cahul-trei-localitati-se-unesc-intro-singura-primarie-cu-un-stimulent-de-16-milioane-de-lei-din-partea-guvernului---226237.html
Călărași,Bahmut,2511,1. < 1500,-32.87%,"1,121",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-examinarea-propunerii-de-inițiere-a-procesului-de-amalgamare-voluntară-2287995.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-examinarea-propunerii-de-inițiere-a-procesului-de-amalgamare-voluntară-2287995.html
Călărași,Bravicea,2513,2. 1.5K - 3K,-33.52%,"2,069",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2169185.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2169185.html
Călărași,Buda,2514,1. < 1500,-21.78%,772,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2186200.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2186200.html
Călărași,Căbăiești,2516,1. < 1500,-43.38%,526,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2278258.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2278258.html
Călărași,Călărași,2501,4. 5K - 10K,-12.39%,"9,469",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-modificarea-deciziei-consiliului-nr0409-din-05062026-cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2279832.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-modificarea-deciziei-consiliului-nr0409-din-05062026-cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2279832.html
Călărași,Dereneu,2517,1. < 1500,-43.27%,738,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectului-de-decizie-privind-amalgamarea-voluntara-a-comunei-dereneu/17467,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectului-de-decizie-privind-amalgamarea-voluntara-a-comunei-dereneu/17467
Călărași,Frumoasa,2520,1. < 1500,-33.11%,408,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-satul-frumoasa-cu-or-c%C4%83l%C4%83ra%C8%99i-s-peticenisni%C8%99cani-s-p%C4%83ule%C8%99tis-sadova-com-tuzara-com-r%C4%83ciula-s-hogine%C8%99tis-mele%C8%99eni-com-%C8%9Aibirica-s-hirova-com-oni%C8%99cani-com-dereneus-r%C4%83deni-com-h%C3%AErjauca-s-c%C4%83b%C4%83ie%C8%99ti-2307126.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-satul-frumoasa-cu-or-c%C4%83l%C4%83ra%C8%99i-s-peticenisni%C8%99cani-s-p%C4%83ule%C8%99tis-sadova-com-tuzara-com-r%C4%83ciula-s-hogine%C8%99tis-mele%C8%99eni-com-%C8%9Aibirica-s-hirova-com-oni%C8%99cani-com-dereneus-r%C4%83deni-com-h%C3%AErjauca-s-c%C4%83b%C4%83ie%C8%99ti-2307126.html
Călărași,Hîrjauca,2522,2. 1.5K - 3K,-26.99%,"1,829",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-cu-privire-la-initierea-procesului-de-amalgamare-voluntara/17269,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-cu-privire-la-initierea-procesului-de-amalgamare-voluntara/17269
Călărași,Hirova,2521,1. < 1500,-36.53%,780,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/1cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-a-satului-hirova-cu-ora%C8%99ul-c%C4%83l%C4%83ra%C8%99i-comuna-tuzara-satul-peticeni-satul-c%C4%83b%C4%83ie%C8%99ti-satul-sadova-satul-ni%C8%99cani-satul-p%C4%83ule%C8%99ti-satul-frumoasa-satul-mele%C8%99eni-comuna-%C8%9Aibirica-comuna-r%C4%83ciula-satul-hogine%C8%99ti-comuna-oni%C8%99cani-comuna-dereneu-comuna-h%C3%AErjauca-satul-r%C4%83deni-2309476.html,5. Adopted,https://actelocale.gov.md/ral/act/1cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-a-satului-hirova-cu-ora%C8%99ul-c%C4%83l%C4%83ra%C8%99i-comuna-tuzara-satul-peticeni-satul-c%C4%83b%C4%83ie%C8%99ti-satul-sadova-satul-ni%C8%99cani-satul-p%C4%83ule%C8%99ti-satul-frumoasa-satul-mele%C8%99eni-comuna-%C8%9Aibirica-comuna-r%C4%83ciula-satul-hogine%C8%99ti-comuna-oni%C8%99cani-comuna-dereneu-comuna-h%C3%AErjauca-satul-r%C4%83deni-2309476.html
Călărași,Hoginești,2526,1. < 1500,-27.10%,"1,146",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-deciziei-de-consiliu-al-primariei-hoginesti-cu-privire-la-procesului-de-amalgamare-volunta/17557,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-deciziei-de-consiliu-al-primariei-hoginesti-cu-privire-la-procesului-de-amalgamare-volunta/17557
Călărași,Horodiște,2527,2. 1.5K - 3K,-32.12%,"1,619",TRUE,FALSE,FALSE,FALSE,4. Final Meeting Scheduled,https://actelocale.gov.md/ral/act/cu-privire-la-convocarea%C5%9Fedin%C5%A3ei-extraordinare-a-cs-horodi%C5%9Fte-2304717.html,4. Final Meeting Scheduled,https://actelocale.gov.md/ral/act/cu-privire-la-convocarea%C5%9Fedin%C5%A3ei-extraordinare-a-cs-horodi%C5%9Fte-2304717.html
Călărași,Meleșeni,2528,1. < 1500,-40.90%,932,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-2306812.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-2306812.html
